	Index	ALogP	ALogP_MR	Estate_AtomTypes	Estate_AtomValues	Estate_Counts	Estate_Keys	Estate_NumUnknown	Apol	Molecular_Weight	Num_AromaticRings	Num_Atoms	Num_H_Acceptors	Num_H_Donors	Num_Rings	Num_RotatableBonds	Taste	NumChiralCenters
2388	2389.0	2.697	47.396	"6
12
6
12
8
15
10
15
34
8
6"	"2.191
0.641
2.191
0.59
1.114
1.25
1.79
0.312
11.111
0.758
2.048"	"0
0
0
0
0
0
3
0
2
0
1
0
2
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.43
0
1.873
0
1.79
0
1.231
0
0
1.562
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.111
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5901.38	152.233	0.0	11.0	1.0	0.0	1.0	1.0	Non-Bitter	1
2389	2390.0	3.887	102.59100000000001	"33
18
8
8
29
8
8
8
15
34
16
11
11
16
37
11
11
8
8
16
11
11
16
53
11
11"	"10.881
-0.801
0.667
0.795
2.28
0.823
0.759
0.447
4.1e-002
12.121
0.557
1.532
1.314
-0.331
12.905
1.314
1.532
0.795
0.667
0.91
1.888
1.807
0.667
5.917
1.807
1.888"	"0
0
0
0
0
0
0
0
7
0
0
8
0
0
0
1
4
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
4.955
0
0
13.087
0
0
0
4.1e-002
1.804
0
-0.801
0
0
0
0
0
0
0
0
0
0
2.28
0
0
0
10.881
12.121
0
0
12.905
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.917
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	15172.8	375.86400000000003	2.0	26.0	3.0	1.0	3.0	6.0	Non-Bitter	1
2390	2391.0	1.094	56.54600000000001	"6
8
35
16
11
11
16
23
15
34
12
6
33
11
11"	"1.905
0.61
5.251
0.757
1.765
1.727
0.642
2.566
-0.418
11.13
-1.004
1.42
8.984
1.727
1.765"	"0
0
0
0
0
0
2
0
1
0
0
4
1
0
0
1
2
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.326
0
0.61
0
0
6.984
-1.004
0
0
-0.418
1.4
0
0
0
0
0
0
2.566
0
0
0
0
0
0
0
0
0
8.984
11.13
5.251
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8166.8	209.24200000000002	1.0	15.0	3.0	2.0	1.0	4.0	Non-Bitter	1
2391	2392.0	1.585	66.03	"6
12
6
18
8
15
7
69
15
34
23
15
34
29
6
15
34"	"1.774
-0.237
1.774
-1.261
0.173
0.553
3.67
3.173
-0.555
12.018
2.202
-0.684
11.35
0.941
1.359
-0.485
12.227"	"0
0
0
0
0
0
3
1
1
0
0
0
1
0
0
4
0
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.909
3.67
0.173
0
0
0
-0.237
0
0
-1.17
0
0
-1.261
0
0
0
0
2.202
0
0
0
0
0
0.941
0
0
0
0
35.595
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.173
0
0
0
0
0
0
0
0
0"	0.0	8119.1	303.152	0.0	17.0	3.0	1.0	1.0	3.0	Non-Bitter	0
2392	2393.0	1.724	62.522	"6
8
18
6
6
18
8
10
7
15
34
23
15
34
23
15
34"	"1.904
0.634
-0.56
1.838
1.838
-1.267
0.207
1.534
3.59
-0.544
12.092
2.168
-0.758
11.101
2.168
-0.544
12.092"	"0
0
0
0
0
0
3
1
2
0
1
0
0
0
0
3
0
0
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.582
3.59
0.841
0
1.534
0
0
0
0
-1.845
0
0
-1.826
0
0
0
0
4.336
0
0
0
0
0
0
0
0
0
0
35.285
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8702.74	238.283	0.0	17.0	3.0	2.0	1.0	4.0	Non-Bitter	1
2393	2394.0	-5.9879999999999995	57.714	"-1
-1
6
32
6
6
8
8
8
8
8
32
6
6
6"	"0
0
2.263
1.101
2.263
2.263
1.302
1.364
1.38
1.364
1.302
1.101
2.263
2.263
2.263"	"0
0
0
0
0
0
6
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
13.582
0
6.714
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.203
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	2.0	6757.54	348.161	0.0	15.0	0.0	0.0	0.0	6.0	Non-Bitter	0
2394	2395.0	1.386	64.391	"7
10
8
18
15
34
23
15
34
23
15
34
16
11
11
11
11
11"	"3.568
1.488
0.126
-1.42
-0.623
12.086
2.126
-0.792
11.117
2.126
-0.623
12.086
0.534
1.679
1.733
1.786
1.733
1.679"	"0
0
0
0
0
0
0
1
1
0
1
5
0
0
0
3
1
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
3.568
0.126
0
1.488
8.611
0
0
0
-2.037
0.534
0
-1.42
0
0
0
0
4.252
0
0
0
0
0
0
0
0
0
0
35.291
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	10019.2	244.24599999999998	1.0	18.0	3.0	2.0	2.0	3.0	Non-Bitter	0
2395	2396.0	0.8640000000000001	55.145	"6
18
15
34
23
15
34
23
15
34
16
11
11
11
11
11"	"1.485
-1.353
-0.605
11.744
2.088
-0.775
10.939
2.088
-0.605
11.744
0.553
1.675
1.733
1.788
1.733
1.675"	"0
0
0
0
0
0
1
0
0
0
0
5
0
0
0
3
1
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.485
0
0
0
0
8.606
0
0
0
-1.983
0.553
0
-1.353
0
0
0
0
4.177
0
0
0
0
0
0
0
0
0
0
34.428
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8678.0	218.209	1.0	16.0	3.0	2.0	2.0	1.0	Non-Bitter	1
2396	2397.0	1.6580000000000001	58.852	"-1
6
8
10
15
6
18
8
6
15
34
23
15
34
23
15
34"	"0
1.927
0.738
1.831
0.68
1.738
-1.233
0.333
1.751
-0.537
11.85
2.14
-0.747
10.984
2.14
-0.537
11.85"	"0
0
0
0
0
0
3
0
2
0
1
0
0
0
0
4
0
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.417
0
1.071
0
1.831
0
0
0
0
-1.139
0
0
-1.233
0
0
0
0
4.28
0
0
0
0
0
0
0
0
0
0
34.686
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	8189.48	247.24599999999998	0.0	17.0	3.0	2.0	1.0	3.0	Non-Bitter	0
2397	2398.0	4.899	124.869	"-1
-1
6
8
29
8
6
8
12
33
8
23
16
17
11
11
16
53
11
17
28
17
11
11
16
35
6
11
17"	"0
0
2.1
0.921
2.206
0.921
2.1
0.635
-0.472
10.466
0.448
3.439
0.934
0.967
1.96
1.856
0.648
6.16
1.859
0.82
4.725
0.853
1.936
1.893
0.767
5.383
1.649
1.967
0.957"	"0
0
0
0
0
0
3
0
4
0
0
6
1
0
0
0
3
4
0
0
0
0
0
1
0
0
0
0
1
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.85
0
2.925
0
0
11.474
-0.472
0
0
0
2.351
3.598
0
0
0
0
0
3.439
0
0
0
0
4.725
2.206
0
0
0
10.466
0
5.383
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	2.0	15952.8	460.825	3.0	29.0	5.0	2.0	3.0	8.0	Non-Bitter	0
2398	2399.0	0.7440000000000001	44.251999999999995	"6
8
18
8
6
15
34
23
15
34
23
15
34"	"1.748
0.397
-1.062
0.397
1.748
-0.495
11.406
2.092
-0.73
10.739
2.092
-0.495
11.406"	"0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
3
0
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.496
0
0.794
0
0
0
0
0
0
-1.718
0
0
-1.062
0
0
0
0
4.185
0
0
0
0
0
0
0
0
0
0
33.552
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6335.06	184.192	0.0	13.0	3.0	2.0	1.0	2.0	Non-Bitter	0
2399	2400.0	0.723	42.208999999999996	"-1
6
8
18
8
6
15
34
23
15
27
15
34
33"	"0
1.748
0.393
-1.078
0.393
1.748
-0.463
11.426
2.148
-0.605
3.329
-0.557
11.39
8.87"	"0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
3
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.497
0
0.787
0
0
0
0
0
0
-1.624
0
0
-1.078
0
0
0
0
2.148
0
0
0
3.329
0
0
0
0
0
8.87
22.817
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	6264.68	206.174	0.0	14.0	4.0	1.0	1.0	2.0	Non-Bitter	1
2400	2401.0	-0.015	29.095	"-1
33
15
34
16
11
11
11
11
11"	"0
8.384
-0.88
10.2
0.331
1.557
1.697
1.784
1.697
1.557"	"0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
8.295
0
0
0
-0.88
0.331
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.384
10.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	5287.7	144.10299999999998	1.0	10.0	2.0	0.0	1.0	1.0	Non-Bitter	2
2401	2402.0	-5.7620000000000005	3.2	"-1
-1
-1
-1
-1"	"0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	5.0	485.56	244.264	0.0	5.0	2.0	2.0	0.0	0.0	Non-Bitter	0
2402	2403.0	2.147	125.88600000000001	"-1
6
18
6
6
8
18
6
6
16
11
11
16
35
8
8
35
8
8
32
6
6
8
16
11
11
11
11
11
11
11"	"0
2.299
0.309
2.299
2.299
1.146
0.157
2.319
2.319
1.36
2.199
2.082
0.911
5.872
0.58
0.613
5.821
0.739
0.978
0.913
2.245
2.245
1.012
1.361
2.184
2.098
2.062
2.098
2.184
2.082
2.199"	"0
0
0
0
0
0
7
0
6
0
0
9
0
0
0
0
3
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
16.028
0
5.07
0
0
19.194
0
0
0
0
3.633
0
0.467
0
0
0
0
0
0
0
0
0
0
0
0
0
0.913
0
0
11.693
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	16780.2	448.08099999999996	2.0	31.0	2.0	0.0	2.0	12.0	Non-Bitter	0
2403	2404.0	2.388	63.281000000000006	"33
15
34
18
33
16
11
11
11
11
11
16
11
11
11
11
11"	"9.289
-1.283
11.372
-1.998
10.431
0.346
1.598
1.7
1.774
1.7
1.598
0.346
1.598
1.7
1.774
1.7
1.598"	"0
0
0
0
0
0
0
0
0
0
0
10
0
0
0
1
2
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
16.744
0
0
0
-1.283
0.692
0
-1.998
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19.721
11.372
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	10076.5	228.243	2.0	17.0	3.0	2.0	2.0	3.0	Non-Bitter	0
2404	2405.0	1.05	96.041	"6
8
32
6
6
8
16
11
11
11
11
16
69
6
16
11
11
16
11
11
52
34
34
33"	"2.219
1.154
1.03
2.249
2.249
1.081
1.383
2.18
2.093
2.055
2.102
1.217
3.568
1.841
0.955
1.628
1.365
-6.7e-002
1.365
1.628
-4.02
10.499
10.499
8.552"	"0
0
0
0
0
0
4
0
2
0
0
8
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.559
0
2.235
0
0
14.418
0
0
0
0
3.49
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.03
8.552
20.999
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-4.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.568
0
0
0
0
0
0
0
0
0"	0.0	7004.86	414.35699999999997	2.0	24.0	3.0	0.0	2.0	4.0	Non-Bitter	0
2405	2406.0	3.323	197.89700000000002	"6
15
34
35
12
-1
8
18
33
12
8
8
12
-1
8
12
-1
8
8
18
6
12
8
8
18
6
12
-1
15
10
15
34
35
10
10
35
15
34
8
8
8
8
8
8
15
34
23
12
8
8
8
27
15
20
20
15
34
33"	"1.387
-0.403
12.244
5.875
-0.548
0
0.33
-1.075
12.78
1.9e-002
0.835
0.917
0.364
0
0.805
-0.136
0
0.774
0.903
-1.8e-002
2.355
0.274
0.924
0.739
-0.593
2.103
-0.327
0
0.735
1.467
-0.466
12.234
5.009
1.375
1.76
6.002
-0.203
12.87
0.311
0.653
0.76
0.74
0.592
0.21
-0.32
12.307
2.562
-0.994
0.225
0.428
0.291
3.828
-6.1e-002
5.283
5.283
-1.1
11.505
9.407"	"0
0
0
0
0
0
3
0
17
0
3
0
7
0
0
7
0
0
3
0
2
0
0
1
0
0
0
1
0
0
0
0
0
2
5
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.846
0
10.445
0
4.603
0
-1.344
0
0
-1.814
0
0
-1.685
0
10.566
0
0
2.562
0
0
0
3.828
0
0
0
0
0
22.187
61.162
16.887
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	26411.4	756.925	0.0	54.0	13.0	5.0	5.0	18.0	Non-Bitter	0
2406	2407.0	3.5010000000000003	74.633	"-1
6
12
23
18
6
6
6
15
34
16
11
11
11
16
53
11"	"0
1.869
-0.21
3.244
-7.6e-002
2.036
2.036
2.036
6.7e-002
12.053
0.649
1.786
1.791
1.764
0.591
5.854
1.699"	"0
0
0
0
0
0
4
0
0
0
0
4
1
0
0
1
2
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.978
0
0
0
0
7.04
-0.21
0
0
6.7e-002
1.241
0
-7.6e-002
0
0
0
0
3.244
0
0
0
0
0
0
0
0
0
0
12.053
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.854
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	9995.34	276.202	1.0	17.0	2.0	1.0	1.0	4.0	Non-Bitter	0
2407	2408.0	1.431	51.358999999999995	"-1
6
8
12
6
18
8
6
15
34
23
15
27
15
34
33"	"0
1.917
0.711
-9.1e-002
1.846
-1.111
0.392
1.779
-0.448
11.795
2.212
-0.6
3.427
-0.542
11.76
9.029"	"0
0
0
0
0
0
3
0
2
0
0
0
1
0
0
3
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.542
0
1.103
0
0
0
-9.1e-002
0
0
-1.588
0
0
-1.111
0
0
0
0
2.212
0
0
0
3.427
0
0
0
0
0
9.029
23.555
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	7291.2	234.227	0.0	16.0	4.0	1.0	1.0	3.0	Non-Bitter	0
2408	2409.0	1.518	58.04600000000001	"6
12
6
8
18
8
10
7
15
34
23
15
34
23
15
34"	"1.918
0.17
1.918
0.392
-1.191
0.232
1.525
3.55
-0.533
11.821
2.133
-0.752
10.971
2.133
-0.533
11.821"	"0
0
0
0
0
0
2
1
2
0
1
0
1
0
0
3
0
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.836
3.55
0.625
0
1.525
0
0.17
0
0
-1.817
0
0
-1.191
0
0
0
0
4.266
0
0
0
0
0
0
0
0
0
0
34.615
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8189.48	224.25599999999997	0.0	16.0	3.0	2.0	1.0	4.0	Non-Bitter	1
2409	2410.0	1.6569999999999998	53.45399999999999	"6
8
8
8
18
8
6
15
34
23
15
34
23
15
34"	"1.993
0.912
0.794
0.491
-1.052
0.414
1.782
-0.466
11.681
2.15
-0.717
10.897
2.15
-0.466
11.681"	"0
0
0
0
0
0
2
0
4
0
0
0
0
0
0
3
0
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.775
0
2.613
0
0
0
0
0
0
-1.648
0
0
-1.052
0
0
0
0
4.301
0
0
0
0
0
0
0
0
0
0
34.259
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7361.58	212.24599999999998	0.0	15.0	3.0	2.0	1.0	4.0	Non-Bitter	0
2410	2411.0	2.115	75.69	"-1
6
12
6
8
23
8
8
35
15
34
16
11
11
11
16
20
11"	"0
2.13
0.596
2.13
0.926
3.201
0.672
0.375
5.107
-0.33
11.588
0.494
1.694
1.739
1.737
0.567
5.585
1.614"	"0
0
0
0
0
0
2
0
3
0
0
4
1
0
0
1
2
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.261
0
1.974
0
0
6.785
0.596
0
0
-0.33
1.061
0
0
0
5.585
0
0
3.201
0
0
0
0
0
0
0
0
0
0
11.588
5.107
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	9281.8	272.77099999999996	1.0	18.0	4.0	2.0	1.0	7.0	Non-Bitter	1
2411	2412.0	1.048	70.119	"6
16
28
11
16
8
28
11
50
16
8
8
33
16
6
16
20
28"	"1.801
0.656
4.127
1.708
0.807
0.416
4.729
1.791
1.539
1.087
0.635
0.137
8.947
0.911
1.937
0.469
5.843
4.119"	"0
0
0
0
0
0
2
0
3
0
0
2
0
0
0
0
5
0
0
0
1
0
0
0
0
0
0
0
3
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.738
0
1.189
0
0
3.5
0
0
0
0
3.932
0
0
0
5.843
0
0
0
0
0
0
0
12.976
0
0
0
0
8.947
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.539
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	10741.8	265.355	2.0	18.0	4.0	2.0	2.0	4.0	Non-Bitter	0
2412	2413.0	0.875	53.542	"7
10
8
18
8
10
7
15
34
23
15
34
23
15
34"	"3.49
1.47
0.17
-1.281
0.17
1.47
3.49
-0.601
11.628
2.064
-0.784
10.864
2.064
-0.601
11.628"	"0
0
0
0
0
0
0
2
2
0
2
0
0
0
0
3
0
0
1
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
6.981
0.341
0
2.941
0
0
0
0
-1.986
0
0
-1.281
0
0
0
0
4.129
0
0
0
0
0
0
0
0
0
0
34.121
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7990.86	208.21400000000003	0.0	15.0	3.0	2.0	1.0	4.0	Non-Bitter	2
2413	2414.0	-1.796	1.6	"-1
-1
-1
-1
-1"	"0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	3.0	437.58	74.0927	0.0	3.0	2.0	2.0	0.0	0.0	Non-Bitter	0
